CPU	 1	 0.066675
CPU	 3	 0.066675
CPU	 5	 0.066675
CPU	 7	 0.083325
CPU	 9	 0.066675
CPU	 11	 0.06665
CPU	 13	 0.066675
CPU	 15	 0.066675
CPU	 17	 0.06665
CPU	 19	 0.066675
CPU	 21	 0.083325
CPU	 23	 0.083325
CPU	 25	 0.083325
CPU	 27	 0.083325
CPU	 29	 0.083325
CPU	 31	 0.08335
CPU	 33	 0.083325
CPU	 35	 0.083325
CPU	 37	 0.08335
CPU	 39	 0.083325
CPU	 41	 0.08335
CPU	 43	 0.083325
CPU	 45	 0.1
CPU	 47	 0.1
CPU	 49	 0.066675
CPU	 51	 0.06665
CPU	 53	 0.083325
CPU	 55	 0.083325
CPU	 57	 0.08335
CPU	 59	 0.08335
CPU	 61	 0.1
CPU	 63	 0.066675
CPU	 65	 0.066675
CPU	 67	 0.083325
CPU	 69	 0.083325
CPU	 71	 0.083325
CPU	 73	 0.1
CPU	 75	 0.083325
CPU	 77	 0.1
CPU	 79	 0.1
CPU	 81	 0.11665
CPU	 83	 0.1
CPU	 85	 0.1
CPU	 87	 0.1
CPU	 89	 0.1
CPU	 91	 0.08335
CPU	 93	 0.1
CPU	 95	 0.06665
CPU	 97	 0.083325
CPU	 99	 0.083325
IO	 0	 20373.7
IO	 2	 20373.7
IO	 4	 20373.7
IO	 6	 20373.7
IO	 8	 20373.7
IO	 10	 20373.7
IO	 12	 20373.6
IO	 14	 20373.6
IO	 16	 20373.6
IO	 18	 20373.6
IO	 20	 20373.5
IO	 22	 20373.5
IO	 24	 20373.5
IO	 26	 20373.4
IO	 28	 20373.3
IO	 30	 20373.3
IO	 32	 20373.2
IO	 34	 20373.1
IO	 36	 20373.1
IO	 38	 20373
IO	 40	 20372.9
IO	 42	 20372.8
IO	 44	 20372.8
IO	 46	 20372.7
IO	 48	 20372.5
IO	 50	 20372.4
IO	 52	 20372.3
IO	 54	 20372.2
IO	 56	 20372.1
IO	 58	 20372
IO	 60	 20371.9
IO	 62	 20371.8
IO	 64	 20371.7
IO	 66	 20371.6
IO	 68	 20371.5
IO	 70	 20371.3
IO	 72	 20371.2
IO	 74	 20371.1
IO	 76	 20371
IO	 78	 20370.8
IO	 80	 20370.7
IO	 82	 20370.5
IO	 84	 20370.4
IO	 86	 20370.2
IO	 88	 20370.1
IO	 90	 20369.9
IO	 92	 20369.8
IO	 94	 20369.6
IO	 96	 20369.5
IO	 98	 20369.3
